EmployeeID,Age,Attrition,BusinessTravel,DistanceFromHome,Education,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MeanTimeAtWorkByYear
2515,35,0,2,8,1,0,3,53460,0.0,14,0,6.0,3,5,0,3,2.0,3.0,4.0,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,7.410872849722223
2516,47,0,2,19,5,0,2,28270,8.0,14,1,28.0,3,22,14,10,3.0,2.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10.678910165277777
2517,40,0,2,1,4,1,2,199430,2.0,13,1,15.0,3,7,7,7,2.0,1.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.227091714444444
2518,54,0,2,27,4,1,1,31310,4.0,14,0,14.0,3,7,1,7,4.0,4.0,2.0,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.0746312683333334
2519,31,0,1,8,4,0,3,25520,2.0,18,0,9.0,2,3,2,2,1.0,1.0,3.0,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,7.494165453611111
2520,28,0,2,1,2,1,3,44770,1.0,15,0,3.0,6,3,1,2,3.0,1.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.611939871944444
2521,38,0,2,19,3,0,2,64740,2.0,13,2,20.0,3,4,0,3,2.0,4.0,2.0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9.500636716944443
2522,26,0,2,8,3,0,1,30330,1.0,12,0,5.0,2,5,1,2,3.0,4.0,3.0,2,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.115757149444445
2523,58,0,1,10,4,0,1,29360,2.0,13,1,23.0,3,2,2,2,1.0,3.0,3.0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,9.615240362777778
2524,18,0,0,2,3,1,3,186060,1.0,24,2,0.0,4,0,0,0,2.0,3.0,1.0,3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.631033478888889
2525,31,1,2,2,3,1,3,21680,0.0,14,1,2.0,2,1,0,0,4.0,1.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.1419187675
2526,29,1,2,8,2,1,1,28530,4.0,14,1,4.0,5,2,2,0,1.0,1.0,3.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8.672918925
2527,45,0,0,1,4,1,1,170480,4.0,15,0,10.0,3,8,5,7,3.0,3.0,4.0,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,7.199625122777777
2528,36,0,2,2,3,0,5,22900,4.0,11,0,15.0,5,1,0,0,4.0,2.0,3.0,3,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,10.6820055325
2529,43,0,1,8,3,1,1,36000,1.0,23,0,7.0,2,7,7,7,1.0,4.0,3.0,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7.031896433333333
2530,27,0,1,8,4,1,5,21070,0.0,13,0,6.0,2,5,0,2,4.0,4.0,2.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10.221362811666667
2531,29,0,1,6,2,1,1,41150,1.0,11,0,11.0,1,11,3,10,4.0,4.0,4.0,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7.6926303152777775
2532,32,0,1,9,4,1,4,43270,8.0,13,0,4.0,4,0,0,0,4.0,4.0,4.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.596130518888889
2533,42,0,0,11,3,1,1,178560,3.0,18,0,10.0,2,6,3,3,3.0,3.0,2.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.496671315555556
2534,47,0,2,2,2,0,5,31960,4.0,14,1,7.0,3,2,2,0,2.0,3.0,3.0,2,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.115582858333334
2535,46,0,2,1,3,0,1,190810,3.0,21,0,12.0,2,9,4,7,4.0,4.0,2.0,3,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7.192263244166667
2536,28,0,0,7,3,1,1,89660,1.0,16,1,3.0,3,3,2,2,3.0,4.0,3.0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.7167070275
2537,29,0,2,16,3,0,1,22100,8.0,11,1,11.0,4,7,1,6,4.0,3.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8.041272583333333
2538,42,0,2,2,4,0,2,45390,4.0,17,1,8.0,5,0,0,0,4.0,3.0,3.0,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.596468764722221
2539,32,1,2,1,1,1,2,27410,7.0,11,0,7.0,3,2,2,2,3.0,2.0,2.0,3,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10.426699953888889
2540,46,0,2,23,1,1,2,34910,2.0,14,0,25.0,0,19,2,8,1.0,1.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7.8802923975
2541,27,0,2,2,3,0,5,45410,1.0,14,2,9.0,4,9,5,8,2.0,3.0,3.0,4,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.124595624166667
2542,29,0,2,1,2,1,3,26780,1.0,25,1,1.0,3,1,0,0,4.0,2.0,3.0,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.963377871388889
2543,43,0,2,1,3,1,1,73790,7.0,13,2,21.0,3,16,6,14,1.0,3.0,3.0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.286693587777777
2544,48,0,2,2,3,0,2,62720,4.0,14,0,29.0,3,22,12,9,4.0,2.0,3.0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.085625909722222
2545,29,1,1,13,2,0,1,52200,1.0,17,0,1.0,3,1,1,0,4.0,4.0,2.0,2,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8.599234594722223
2546,46,1,2,4,4,0,2,27430,5.0,25,1,14.0,1,8,0,7,3.0,2.0,3.0,4,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7.8881041666666665
2547,27,0,1,16,4,1,3,49980,0.0,20,2,8.0,3,7,7,3,4.0,1.0,2.0,3,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.678046139166667
2548,39,0,2,2,3,1,3,102520,8.0,13,1,7.0,3,2,2,2,4.0,4.0,3.0,3,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,6.535387205277778
2549,55,0,2,2,3,0,1,27810,8.0,13,1,19.0,2,5,0,4,2.0,4.0,4.0,3,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.190505162222222
2550,28,0,2,29,2,1,2,68520,1.0,18,1,1.0,2,1,0,0,2.0,2.0,3.0,4,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.9932906869444444
2551,30,1,2,12,4,0,2,49500,1.0,12,2,1.0,3,1,0,0,2.0,4.0,2.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.683623685277778
2552,22,1,2,16,2,0,2,35790,1.0,19,3,1.0,3,1,0,0,4.0,2.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10.508655876944445
2553,36,0,2,11,3,1,1,131910,1.0,14,1,10.0,2,10,1,7,2.0,3.0,3.0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9.496987922499999
2554,31,0,2,2,4,0,5,103770,1.0,14,0,10.0,2,10,0,2,2.0,3.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.5169730222222215
2555,34,0,2,14,2,0,1,22350,2.0,14,1,9.0,2,5,1,0,3.0,4.0,3.0,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,8.095313852777778
2556,29,0,2,5,5,0,1,105020,3.0,12,0,11.0,4,3,1,2,4.0,1.0,3.0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.075585399444444
2557,37,0,2,7,2,1,1,20110,5.0,13,0,16.0,4,5,0,4,4.0,1.0,3.0,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8.70323188388889
2558,35,0,2,2,1,1,2,18590,0.0,25,1,4.0,2,3,0,2,4.0,2.0,3.0,2,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,10.515715105555556
2559,45,0,2,3,3,0,2,37600,0.0,14,1,10.0,2,9,3,8,2.0,4.0,2.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.114031279166666
2560,36,0,1,5,3,0,4,177790,1.0,17,1,10.0,5,10,0,8,2.0,4.0,2.0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.537147666944445
2561,40,0,2,3,3,1,1,68330,2.0,13,0,22.0,3,19,11,16,1.0,1.0,3.0,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,6.8087317249999995
2562,26,0,2,26,2,1,2,68120,1.0,13,0,1.0,2,1,1,0,2.0,3.0,2.0,2,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9.306218303333333
2563,27,0,2,4,3,1,2,51710,0.0,20,1,9.0,1,8,0,7,1.0,3.0,2.0,2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7.593683261111112
2564,48,0,1,2,3,1,2,197400,3.0,14,0,24.0,2,22,4,7,4.0,4.0,3.0,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.185576131666667
2565,44,0,2,1,2,1,4,187110,2.0,12,1,10.0,0,2,2,2,2.0,1.0,3.0,3,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.078182471111111
2566,34,1,0,27,2,0,1,36920,1.0,12,1,5.0,5,5,3,0,4.0,1.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10.214114958888889
2567,56,1,2,1,2,0,5,25590,1.0,21,0,5.0,3,4,1,0,1.0,4.0,3.0,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.8956180555555555
2568,36,0,2,13,3,0,3,25170,2.0,14,0,12.0,3,4,1,3,3.0,2.0,1.0,3,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,7.319204331388889
2569,41,0,2,5,3,0,1,66230,5.0,18,0,14.0,3,5,1,4,3.0,2.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.396317358055556
2570,42,0,2,7,3,0,2,182650,9.0,12,1,18.0,4,13,5,7,3.0,1.0,4.0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7.415789855
2571,31,0,2,9,4,0,1,161240,2.0,23,1,8.0,2,5,1,4,3.0,4.0,3.0,2,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8.31741748
2572,34,0,2,8,1,0,3,25850,3.0,12,0,9.0,5,4,0,1,4.0,4.0,2.0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9.213606557222223
2573,31,0,2,25,2,0,3,182130,8.0,21,2,4.0,3,2,2,2,1.0,3.0,2.0,4,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6.783251705555555
2574,26,0,1,16,2,1,2,83800,0.0,14,0,8.0,3,7,7,7,3.0,4.0,3.0,4,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.0948033836111115
2575,45,0,1,8,4,0,2,29940,4.0,18,1,12.0,2,4,0,3,2.0,3.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.788163008611111
2576,33,0,2,1,3,0,5,12230,1.0,13,1,10.0,3,10,0,9,2.0,3.0,2.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.366932773055556
2577,28,0,1,8,3,1,4,11180,1.0,11,0,7.0,3,7,0,7,3.0,4.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10.595948195
2578,29,1,1,2,4,1,2,28750,1.0,11,0,1.0,3,1,0,0,3.0,1.0,3.0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.790143442500001
2579,39,0,0,8,5,0,2,188240,6.0,19,1,10.0,4,3,1,2,1.0,3.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.278269323611111
2580,27,0,2,3,2,1,2,135770,1.0,12,1,6.0,2,5,1,2,2.0,2.0,2.0,3,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,7.282654194999999
2581,34,0,1,9,4,0,2,26250,1.0,12,3,16.0,4,15,6,11,3.0,4.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8.898696493611112
2582,28,1,2,25,3,1,1,187890,3.0,16,1,6.0,4,2,2,2,4.0,3.0,3.0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,9.392832403333333
2583,47,0,0,1,4,1,1,45380,8.0,11,0,16.0,3,8,1,7,3.0,2.0,4.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.995739568611111
2584,56,0,2,4,3,0,2,198470,4.0,14,0,6.0,6,0,0,0,4.0,1.0,3.0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7.906703783333334
2585,39,0,2,1,3,0,1,105120,1.0,12,1,10.0,2,10,7,9,1.0,1.0,3.0,3,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,7.018032693055556
2586,38,0,1,4,2,0,1,44440,1.0,13,0,20.0,2,20,0,7,4.0,2.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10.800123716111111
2587,58,0,2,5,3,1,5,21540,4.0,21,1,29.0,3,1,0,0,4.0,4.0,2.0,3,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9.880895980833332
2588,32,1,1,9,3,1,2,191900,3.0,17,1,8.0,2,4,0,3,1.0,3.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10.220263593333334
2589,38,0,2,3,4,0,1,44900,2.0,21,1,10.0,1,5,0,3,2.0,4.0,4.0,3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.615879629444445
2590,49,0,1,11,4,1,2,35060,3.0,11,1,28.0,4,5,4,3,2.0,4.0,3.0,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6.336143790833333
2591,42,0,2,1,3,0,1,23720,3.0,12,1,14.0,3,0,0,0,2.0,4.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8.703656028333334
2592,27,1,1,8,1,1,4,102310,1.0,13,1,1.0,2,1,0,0,1.0,2.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.453629070833333
2593,35,0,2,25,1,1,1,54100,0.0,18,0,6.0,4,5,0,4,2.0,1.0,1.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.594681026111111
2594,28,0,0,21,1,1,3,79780,1.0,16,2,5.0,2,5,1,4,3.0,3.0,2.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.666081998888889
2595,31,0,0,23,1,1,1,38670,1.0,11,1,4.0,4,4,2,3,3.0,1.0,4.0,4,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,9.782472564999999
2596,36,0,0,1,3,1,2,28380,1.0,19,2,5.0,5,5,0,2,1.0,2.0,3.0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.088763888888889
2597,34,0,2,2,3,1,4,46950,1.0,16,1,14.0,2,14,2,1,1.0,4.0,2.0,3,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.997830459722222
2598,34,0,2,19,3,0,1,33390,1.0,16,0,9.0,2,8,1,1,4.0,3.0,2.0,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,6.761289351666666
2599,26,0,2,2,2,1,2,20800,0.0,13,0,8.0,6,7,7,6,3.0,1.0,2.0,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.794783406666666
2600,29,0,2,2,4,1,2,20960,0.0,22,0,6.0,2,5,0,2,1.0,1.0,2.0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,7.750866858055556
2601,32,0,0,3,1,1,3,62090,5.0,17,1,9.0,5,5,1,2,3.0,4.0,3.0,4,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.603443013611111
2602,31,0,1,25,5,0,2,180610,1.0,14,1,10.0,2,10,8,7,4.0,1.0,3.0,3,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,6.8782682472222225
2603,28,1,2,7,5,0,2,171230,5.0,15,1,6.0,2,4,0,3,3.0,4.0,2.0,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.291164759166667
2604,38,0,2,9,2,1,3,23720,4.0,12,0,20.0,3,1,0,0,1.0,1.0,2.0,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,7.180157882222222
2605,35,0,2,5,3,1,2,48830,1.0,18,1,10.0,1,10,0,9,3.0,4.0,3.0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.805177083333334
2606,27,0,2,2,3,0,1,39040,1.0,15,0,7.0,2,7,0,7,4.0,4.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.914374699166667
2607,32,0,2,8,1,0,2,46270,8.0,17,1,8.0,2,1,0,0,4.0,4.0,3.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7.296955828611111
2608,31,1,1,2,1,1,3,70940,1.0,14,1,10.0,2,10,0,8,1.0,4.0,3.0,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,10.304995291666668
2609,53,1,2,18,3,1,1,34230,6.0,15,1,15.0,4,2,2,2,1.0,1.0,2.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10.803005910000001
2610,54,0,2,14,3,1,3,66740,3.0,17,1,9.0,2,4,2,3,1.0,3.0,2.0,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,7.911286996388888
2611,33,0,1,2,4,0,4,168800,1.0,14,3,9.0,2,9,2,8,4.0,3.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.888442289166667
2612,43,0,2,3,3,1,1,90940,1.0,12,1,10.0,0,10,0,9,1.0,3.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.491992753611111
2613,38,0,1,2,5,0,4,84460,0.0,14,0,7.0,3,6,1,2,4.0,2.0,3.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8.016118084444445
2614,55,0,2,9,3,1,2,119160,4.0,15,1,35.0,3,10,1,4,3.0,2.0,3.0,2,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.237924285
2615,31,0,2,6,3,1,1,45340,1.0,13,0,1.0,2,1,0,0,4.0,4.0,3.0,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10.800426997222223
2616,39,0,2,4,3,1,2,98520,0.0,12,1,21.0,5,20,11,10,2.0,1.0,3.0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.100789894722222
2617,42,0,0,10,4,0,2,61510,1.0,13,1,20.0,3,20,3,7,4.0,3.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.595412493888889
2618,31,0,0,14,2,1,2,23020,4.0,14,0,13.0,3,11,4,8,3.0,3.0,4.0,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.112748665555556
2619,54,0,2,1,3,0,2,23620,6.0,13,1,9.0,2,5,1,4,3.0,1.0,3.0,4,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.463672705277778
2620,24,0,2,5,4,1,1,178610,1.0,11,2,4.0,5,4,1,2,2.0,3.0,2.0,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.878420569166667
2621,23,0,2,7,3,1,2,191870,1.0,11,1,5.0,2,5,1,4,4.0,4.0,4.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.989227053055555
2622,40,0,1,21,3,0,3,197170,1.0,21,0,10.0,1,10,9,4,4.0,3.0,4.0,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.810896134999999
2623,40,0,2,8,1,0,5,35440,3.0,18,3,15.0,3,11,5,10,2.0,2.0,3.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6.205795297222222
2624,25,0,2,20,5,0,2,85000,4.0,12,0,6.0,2,2,1,2,3.0,2.0,3.0,3,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.186274717500001
2625,30,0,2,20,4,1,2,46610,1.0,11,0,12.0,3,12,1,7,4.0,2.0,2.0,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6.0828861225
2626,25,0,2,7,2,1,5,41030,6.0,15,1,7.0,2,2,0,2,4.0,3.0,2.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10.186044685833332
2627,47,0,2,1,4,1,2,42490,2.0,13,1,25.0,2,17,12,11,1.0,3.0,3.0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.80406028361111
2628,33,0,0,1,3,1,2,140260,1.0,12,0,1.0,4,1,0,0,2.0,3.0,2.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.205515366388888
2629,38,0,2,19,3,0,2,68930,0.0,17,0,16.0,3,15,5,8,4.0,2.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.887488473888888
2630,31,0,2,10,4,0,3,61250,0.0,13,1,3.0,3,2,1,2,1.0,3.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.201739280555556
2631,38,0,1,1,4,1,2,36690,2.0,19,0,10.0,2,8,7,7,1.0,3.0,3.0,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,6.505002286111111
2632,42,0,2,6,3,1,2,100080,6.0,19,1,9.0,3,4,1,2,4.0,1.0,2.0,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9.820030473333334
2633,41,0,2,2,2,1,1,23870,3.0,17,1,12.0,1,5,1,0,4.0,4.0,3.0,1,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.692067510277778
2634,47,0,0,21,2,1,1,46390,0.0,11,1,14.0,2,13,5,12,3.0,2.0,1.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.175159751944444
2635,35,0,2,4,3,1,2,78980,7.0,15,0,5.0,2,2,2,2,4.0,3.0,3.0,2,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.43448461888889
2636,22,0,2,12,1,1,2,25340,0.0,11,0,4.0,1,3,1,2,4.0,3.0,4.0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.435723593888889
2637,35,0,2,9,3,0,2,131420,1.0,25,2,10.0,4,10,0,8,2.0,3.0,3.0,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8.021547281111111
2638,33,0,2,3,4,1,3,16110,0.0,14,0,10.0,2,9,8,1,2.0,4.0,3.0,2,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.094859352777778
2639,32,0,2,3,2,1,3,53630,1.0,13,0,6.0,4,6,4,1,3.0,2.0,3.0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7.001826878611111
2640,40,0,2,1,4,1,2,50710,8.0,17,1,8.0,3,1,0,0,1.0,4.0,2.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6.184851394444444
2641,32,0,2,1,2,1,3,136950,0.0,13,0,3.0,3,2,2,2,2.0,2.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.001692028888889
2642,39,0,2,4,4,1,1,134020,7.0,14,1,18.0,1,7,1,7,1.0,4.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8.016600694444445
